ip,classification,risk_recommended_pulsedive,abuseipdb_confidence_score,abuseipdb_total_reports,abuseipdb_num_distinct_users,abuseipdb_recent_reports_count,apivoid_risk_score,apivoid_blacklists_engines_count,apivoid_blacklists_detections,apivoid_blacklists_detection_rate,virustotal_reputation,virustotal_harmless,virustotal_malicious,virustotal_suspicious,virustotal_undetected
34.24.210.210,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.227.141,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.240.240,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.30.30,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.56.227,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.60.60,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.24.90.90,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.241.115.67,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.010526315789473684,0.34736842105263155
34.241.36.146,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.242.0.0,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.242.73.36,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34243109182,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34243255255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.631578947368421,0.0,0.0,0.3684210526315789
34.244.146.72,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34245182218,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34245255254,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34246219108,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.249.36.146,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.105.104,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.135.134,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.142.55,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.15.14,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.165.164,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.195.194,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.199.27,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.225.224,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.28.113,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.45.44,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.75.74,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.25.85.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.250.0.0,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.250.73.36,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.120.120,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.124.31,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.155.38,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.180.180,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.186.46,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.217.54,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.240.240,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.248.62,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.31.8,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.60.60,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.62.15,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.28.93.23,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.105.105,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.116.92,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.120.92,denylist,0.6000000000000001,0.03,5.882352941176471e-05,0.002,3.0,1.0,82.0,8.0,0.1,0.17341040462427743,0.6421052631578947,0.021052631578947368,0.0,0.3368421052631579
34.29.147.100,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.165.165,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.178.108,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.209.115,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.225.225,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.23.69,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.240.123,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.45.45,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.54.77,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.29.85.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.3.39.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.3.87.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.108.154,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.139.162,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.15.131,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.150.149,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.201.177,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.210.209,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.232.185,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.30.29,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.46.139,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.77.146,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.30.90.89,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.100.216,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.131.223,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.135.134,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.15.14,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.162.231,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.193.239,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.195.194,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.224.246,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.38.200,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.69.208,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.7.192,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.31.75.74,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.102.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.153.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.170.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.179.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.204.204,suspicious,0.0,0.0,0.0,0.0,0.0,0.4,82.0,1.0,0.01,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.213.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.230.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.25.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.42.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.51.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.76.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.32.85.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.102.102,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.113.198,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.142.56,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.153.152,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.199.27,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.204.203,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.227.140,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.28.114,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.51.51,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.56.227,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.33.85.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.102.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.149.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.159.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.25.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.631578947368421,0.0,0.0,0.3684210526315789
34.34.42.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.51.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.76.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.34.85.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.35.102.102,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.35.113.198,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.35.142.56,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.35.153.152,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.35.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.38.51.51,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.38.56.227,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.38.85.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.102.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.153.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.170.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.179.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.204.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.213.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.230.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.25.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.42.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.51.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.76.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.39.85.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.149.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.159.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.55.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.71.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.4.87.255,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.102.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.153.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.170.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.179.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.204.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.213.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.230.101,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.25.153,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.42.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.51.50,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.76.204,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.40.85.84,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.102.102,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.113.198,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.142.56,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.153.152,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.17.26,denylist,0.0,0.03,1.1764705882352942e-05,0.0005,1.0,1.0,82.0,9.0,0.11,0.17485549132947975,0.631578947368421,0.021052631578947368,0.010526315789473684,0.3368421052631579
34.41.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.199.27,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.204.203,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.227.140,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.28.114,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.51.51,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.56.227,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.41.85.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.102.102,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.113.198,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.142.56,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.153.152,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.170.169,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.199.27,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.204.203,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.227.140,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.6421052631578947,0.0,0.0,0.35789473684210527
34.42.28.114,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.51.51,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.56.227,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.42.85.85,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.113.199,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.120.120,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.150.150,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.170.170,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.180.180,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
34.44.210.210,allowlist,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.18352601156069362,0.0,0.0,0.0,1.0
